12186	45	36	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 200, \\"event\\": 1886}}", "value": "399", "caption": "эмиссар [ARS] Алллаэитэн"}
12042	45	23	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 6, \\"event\\": 1865}}", "value": "13", "caption": "эмиссар [^_^] Суманаоро"}
354642	4	60	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 438, \\"event\\": 23901}}", "value": "276", "caption": "эмиссар [ARS] Хилдир"}
355735	4	48	{"data": "{\\"delta\\": 0.03333333333333333, \\"info\\": {\\"source\\": \\"cards\\", \\"card_id\\": \\"0f3f7f2bd7a0437d8826e6c241e1d167\\", \\"card_type\\": 55}}", "value": "11.533333333333335", "caption": "Хранитель Морана"}
38229	45	68	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 713, \\"event\\": 4942}}", "value": "756", "caption": "эмиссар [☬Ҝ☬] Гап-До"}
12694	45	44	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 105, \\"event\\": 2038}}", "value": "666", "caption": "эмиссар [TN] Велимир"}
11871	45	21	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 75, \\"event\\": 1797}}", "value": "399", "caption": "эмиссар [ARS] таэ'Эираселквэ"}
11872	45	45	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 7, \\"event\\": 1796}}", "value": "42", "caption": "эмиссар [█A█] Велимир"}
12538	45	13	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 5, \\"event\\": 2006}}", "value": "4", "caption": "эмиссар [​ϟ] Юн-Ли"}
354449	45	26	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 543, \\"event\\": 23785}}", "value": "164", "caption": "эмиссар [🏔🏜] Гуюк"}
11874	45	47	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 146, \\"event\\": 1801}}", "value": "399", "caption": "эмиссар [ARS] Акакий Акакакиевич"}
12334	45	51	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 106, \\"event\\": 1923}}", "value": "42", "caption": "эмиссар [█A█] Карась"}
11949	45	37	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 110, \\"event\\": 1826}}", "value": "787", "caption": "эмиссар [ᎪᏒᏚ] Хролфр"}
33290	45	60	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 438, \\"event\\": 4465}}", "value": "399", "caption": "эмиссар [ARS] Хилдир"}
15224	45	30	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 440, \\"event\\": 2510}}", "value": "57", "caption": "эмиссар [-☀-] Дагейд"}
11962	45	27	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 108, \\"event\\": 1837}}", "value": "399", "caption": "эмиссар [ARS] Рензаир"}
12432	45	38	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 88, \\"event\\": 1955}}", "value": "791", "caption": "эмиссар [⚙⁤] Иналчук"}
12471	45	19	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 130, \\"event\\": 1968}}", "value": "666", "caption": "эмиссар [TN] Бояна"}
354763	45	59	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1803, \\"event\\": 23832}}", "value": "1575", "caption": "эмиссар [ОДИН] Галдан"}
135034	45	18	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 757, \\"event\\": 10620}}", "value": "4", "caption": "эмиссар [​ϟ] Боддур Латунь"}
354292	33	24	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 11, \\"event\\": 23825}}", "value": "0.3431", "caption": "эмиссар [ARS] Луэианлитт"}
355809	36	12	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1453, \\"event\\": 24010}}", "value": "1339", "caption": "эмиссар [МДУ] Любомир"}
12510	45	8	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 131, \\"event\\": 1985}}", "value": "57", "caption": "эмиссар [-☀-] Святогор"}
12540	45	48	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 185, \\"event\\": 2008}}", "value": "4", "caption": "эмиссар [​ϟ] Крив"}
355361	4	62	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 198, \\"event\\": 24009}}", "value": "188", "caption": "эмиссар [ᎪᏒᏚ] Галадриэль"}
15252	45	43	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 287, \\"event\\": 2512}}", "value": "294", "caption": "эмиссар [⤻⚖⤺] Мелиссанра"}
354087	4	2	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 307, \\"event\\": 23777}}", "value": "215", "caption": "эмиссар [TN] Невзор"}
354244	4	29	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 57, \\"event\\": 23807}}", "value": "115", "caption": "эмиссар [Dirae] Надежда"}
12992	45	16	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 215, \\"event\\": 2121}}", "value": "666", "caption": "эмиссар [TN] Буяна"}
12695	45	24	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 11, \\"event\\": 2040}}", "value": "399", "caption": "эмиссар [ARS] Луэианлитт"}
354288	4	41	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 70, \\"event\\": 23822}}", "value": "105", "caption": "эмиссар [|LEX|] Кё-Мун"}
355821	37	12	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1453, \\"event\\": 24011}}", "value": "1339", "caption": "эмиссар [МДУ] Любомир"}
354289	4	20	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 59, \\"event\\": 23824}}", "value": "105", "caption": "эмиссар [Vel] Осьмой"}
12819	45	5	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 86, \\"event\\": 2074}}", "value": "5", "caption": "эмиссар [ОРДА] Кабул"}
354614	45	63	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1088, \\"event\\": 23810}}", "value": "57", "caption": "эмиссар [-☀-] Кизаир"}
354293	4	24	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 11, \\"event\\": 23826}}", "value": "305", "caption": "эмиссар [ARS] Луэианлитт"}
355750	37	10	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1610, \\"event\\": 24037}}", "value": "1448", "caption": "эмиссар [​⚔] Рендрэаттер"}
354423	45	31	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 79, \\"event\\": 23782}}", "value": "812", "caption": "эмиссар [ЗаЛес] Сиокаш"}
355025	4	22	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 85, \\"event\\": 23976}}", "value": "266", "caption": "эмиссар [​ϟ] Хюн-Ги"}
355473	37	13	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1581, \\"event\\": 24018}}", "value": "1448", "caption": "эмиссар [​⚔] Эльэти"}
354882	4	23	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 144, \\"event\\": 23952}}", "value": "173", "caption": "эмиссар [^_^] Фиерэтта"}
12768	45	50	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 58, \\"event\\": 2052}}", "value": "796", "caption": "эмиссар [ARS-W] Трактирщик"}
355130	4	23	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 514, \\"event\\": 23996}}", "value": "158", "caption": "эмиссар [^_^] Наэан"}
354394	4	11	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 77, \\"event\\": 23848}}", "value": "315", "caption": "эмиссар [TN] Лебедь"}
355549	36	16	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1573, \\"event\\": 24022}}", "value": "1448", "caption": "эмиссар [​⚔] Фиаш"}
354301	4	27	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 527, \\"event\\": 23828}}", "value": "305", "caption": "эмиссар [ARS] Горазд"}
135743	45	66	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 419, \\"event\\": 10657}}", "value": "791", "caption": "эмиссар [⚙⁤] Юн-Су"}
12993	45	28	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 184, \\"event\\": 2125}}", "value": "57", "caption": "эмиссар [-☀-] Любомира"}
354302	33	27	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 527, \\"event\\": 23829}}", "value": "0.3132", "caption": "эмиссар [ARS] Горазд"}
355254	4	52	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1227, \\"event\\": 24001}}", "value": "98", "caption": "эмиссар [РыК] Ён-чо"}
353903	4	68	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 784, \\"event\\": 23760}}", "value": "143", "caption": "эмиссар [☬Ҝ☬] Руимил"}
354856	4	38	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 561, \\"event\\": 23942}}", "value": "184", "caption": "эмиссар [⚙⁤] Арслан"}
153061	45	53	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 434, \\"event\\": 11464}}", "value": "919", "caption": "эмиссар [РыК] Эола"}
12541	45	46	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 318, \\"event\\": 2009}}", "value": "4", "caption": "эмиссар [​ϟ] Хэ-Суп"}
253055	45	73	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 967, \\"event\\": 17028}}", "value": "57", "caption": "эмиссар [-☀-] ихель'Аритаэлиис"}
353904	4	68	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 748, \\"event\\": 23761}}", "value": "173", "caption": "эмиссар [☬Ҝ☬] Су-Джук"}
253370	45	72	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1432, \\"event\\": 17058}}", "value": "1298", "caption": "эмиссар [DIY] Хитрая торговка Ок-Сун"}
355255	36	52	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1227, \\"event\\": 24002}}", "value": "919", "caption": "эмиссар [РыК] Ён-чо"}
13554	45	20	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 375, \\"event\\": 2237}}", "value": "57", "caption": "эмиссар [-☀-] Мак"}
355461	36	8	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1540, \\"event\\": 24016}}", "value": "1339", "caption": "эмиссар [МДУ] Вацслав"}
14995	45	9	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 439, \\"event\\": 2476}}", "value": "666", "caption": "эмиссар [TN] Баяна"}
257738	45	52	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1227, \\"event\\": 17406}}", "value": "919", "caption": "эмиссар [РыК] Ён-чо"}
354637	4	16	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 215, \\"event\\": 23899}}", "value": "315", "caption": "эмиссар [TN] Буяна"}
355327	37	22	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1603, \\"event\\": 24005}}", "value": "1448", "caption": "эмиссар [​⚔] Сехэтт"}
355813	37	44	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1697, \\"event\\": 24024}}", "value": "1339", "caption": "эмиссар [МДУ] Светлозар"}
354843	4	70	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1182, \\"event\\": 23939}}", "value": "207", "caption": "эмиссар [ᎪᏒᏚ] Твердимир"}
354918	33	53	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1187, \\"event\\": 23955}}", "value": "0.2058", "caption": "эмиссар [РыК] Рыцарь-Страж Братислав"}
354450	4	38	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 88, \\"event\\": 23873}}", "value": "171", "caption": "эмиссар [⚙⁤] Иналчук"}
167106	45	58	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 484, \\"event\\": 12194}}", "value": "919", "caption": "эмиссар [РыК] Коехенсах"}
355751	36	24	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1595, \\"event\\": 24038}}", "value": "1448", "caption": "эмиссар [​⚔] Азаион"}
26085	45	34	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 268, \\"event\\": 3770}}", "value": "426", "caption": "эмиссар [HARP] Маржори"}
354457	4	33	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 724, \\"event\\": 23879}}", "value": "184", "caption": "эмиссар [🏔🏜] Симтас"}
355187	37	24	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1595, \\"event\\": 24000}}", "value": "1448", "caption": "эмиссар [​⚔] Азаион"}
354879	4	53	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1187, \\"event\\": 23948}}", "value": "117", "caption": "эмиссар [РыК] Рыцарь-Страж Братислав"}
354588	4	53	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 434, \\"event\\": 23896}}", "value": "175", "caption": "эмиссар [РыК] Рыцарь-Страж Эола"}
29938	45	64	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 108, \\"event\\": 4164}}", "value": "399", "caption": "эмиссар [ARS] Рензаир"}
29355	45	14	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 612, \\"event\\": 4100}}", "value": "666", "caption": "эмиссар [TN] Светлан"}
355439	36	15	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1437, \\"event\\": 24013}}", "value": "1339", "caption": "эмиссар [МДУ] Дарен"}
354868	37	16	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1573, \\"event\\": 23945}}", "value": "1448", "caption": "эмиссар [​⚔] Фиаш"}
354395	4	19	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 130, \\"event\\": 23850}}", "value": "315", "caption": "эмиссар [TN] Бояна"}
355059	37	6	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1634, \\"event\\": 23991}}", "value": "1448", "caption": "эмиссар [​⚔] исель'Йауттель"}
354333	33	34	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 681, \\"event\\": 23837}}", "value": "0.2137", "caption": "эмиссар [HARP] Анис"}
354589	33	53	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 434, \\"event\\": 23897}}", "value": "0.2596", "caption": "эмиссар [РыК] Рыцарь-Страж Эола"}
355026	4	13	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 992, \\"event\\": 23977}}", "value": "294", "caption": "эмиссар [​ϟ] Рргрох Лихой Ветер"}
217828	45	41	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 287, \\"event\\": 15049}}", "value": "294", "caption": "эмиссар [(⚖)] Мелиссанра"}
355027	37	22	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 85, \\"event\\": 23978}}", "value": "4", "caption": "эмиссар [​ϟ] Хюн-Ги"}
355752	36	13	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1581, \\"event\\": 24039}}", "value": "1448", "caption": "эмиссар [​⚔] Эльэти"}
354887	11	26	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1196, \\"event\\": 23953}}", "value": "0.0354", "caption": "эмиссар [РыК] Нихатль Пересвет"}
354334	4	34	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 681, \\"event\\": 23838}}", "value": "143", "caption": "эмиссар [HARP] Анис"}
354335	33	21	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 760, \\"event\\": 23839}}", "value": "0.3161", "caption": "эмиссар [ARS] Вигибьёрд"}
13647	45	15	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 172, \\"event\\": 2249}}", "value": "666", "caption": "эмиссар [TN] Радомир"}
355680	37	32	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1463, \\"event\\": 24035}}", "value": "1339", "caption": "эмиссар [МДУ] Милован"}
287975	45	61	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 1591, \\"event\\": 19732}}", "value": "1298", "caption": "эмиссар [DIY] Сан-Ён"}
354284	4	64	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 108, \\"event\\": 23820}}", "value": "334", "caption": "эмиссар [ARS] Рензаир"}
354285	33	64	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 108, \\"event\\": 23821}}", "value": "0.2959", "caption": "эмиссар [ARS] Рензаир"}
217850	45	40	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 49, \\"event\\": 15053}}", "value": "294", "caption": "эмиссар [(⚖)] Алисса"}
354309	4	55	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 200, \\"event\\": 23830}}", "value": "334", "caption": "эмиссар [ARS] Аллаэитэн"}
354310	33	55	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 200, \\"event\\": 23831}}", "value": "0.3081", "caption": "эмиссар [ARS] Аллаэитэн"}
354402	36	17	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 786, \\"event\\": 23854}}", "value": "796", "caption": "эмиссар [WEST] Киухар"}
354659	4	35	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 266, \\"event\\": 23908}}", "value": "305", "caption": "эмиссар [ARS] Афсальашк"}
354649	4	21	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 75, \\"event\\": 23904}}", "value": "334", "caption": "эмиссар [ARS] таэ'Эираселквэ"}
354397	4	14	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 612, \\"event\\": 23853}}", "value": "315", "caption": "эмиссар [TN] Светлан"}
355645	4	26	{"data": "{\\"delta\\": null, \\"info\\": {\\"source\\": \\"emissaries_events\\", \\"emissary\\": 410, \\"event\\": 23946}}", "value": "67", "caption": "эмиссар [WEST] Суаеркуир"}
